smirks,k_kJ_mol_per_rad2,angle_deg,cluster
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r7:3],434.7621047973633,108.15293094089039,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],703.6846252441406,108.01395025165897,2
[#16X2;r5:1]~;@[#7X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],321.8025639648438,108.10623293753501,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X3;r5:3],337.2842449951172,116.1266713628817,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X3;r6:3],475.59929443359374,130.2754765304548,2
[#6X3;r6:1]~[#6X4;r7:2]~;@[#6X4;r7:3],528.3890004272461,108.18615298101332,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#7X2;r7:3],308.952833190918,128.51827376268562,2
[#6X3;r6:1]~[#6X4;r6:2]~;@[#6X4;r5:3],584.656796875,107.07747667493686,2
[#7X3;r5:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],597.1008387451172,113.26868798771658,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X4;r5:3],493.6125329589844,100.89122407949456,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r5:3],262.39641638183593,125.35330070508512,2
[#6X3;r6:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],445.4814660644531,110.08584032505814,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],526.6956985473633,142.05204771625577,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],176.22487234497072,97.04233051992234,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#7X3;r5:3],712.0282373046875,106.91689209736069,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#16X2;r6:3],418.4944234619141,142.4413958197032,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#7X3;r6:3],449.4134467163086,103.52531385366666,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],794.9822811279297,107.99658108059963,2
[#6X3;r6:1]~;@[#16X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],963.7550578613282,107.27743046288899,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],409.68999426269534,101.81511644776552,2
[#6X4;r4:1]~[#6X3;r5:2]~;@[#7X2;r5:3],646.9133966064453,124.454912263175,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],264.8393122253418,167.64688389493625,2
[#6X3;r5:1]~;@[#16X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],789.0480953369141,109.42344174916114,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#8X2;r8:3],522.8351579589844,108.20703286930606,2
[#16X2;r6:1]~;@[#6X4;r6:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],505.4719665527344,104.63685883919455,2
[#16X4;r5:1]~;@[#7X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],248.82087307739258,115.90713542257915,2
[#6X3;r7:1]~;@[#6X3;r7:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],674.4673630371094,128.4247138314348,2
[#7X3;r5:1]~;@[#6X3;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],674.5200333251953,138.75747864934343,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r4:3],466.59880407714843,106.2224189531213,2
[#6X4;r7:1]~;@[#6X3;r7:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],404.01734039306643,129.31587593320305,2
[#6X3;r6:1]~[#7X3;r7:2]~;@[#6X3;r7:3],377.0234346923828,112.16916413512793,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r4:2]~;@[#6X4;r4:3],178.84304852294923,159.6397848290386,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],986.2599547119141,107.84211635251978,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r5:3],569.5454039306641,107.61583901550644,2
[#6X3;r5:1]~;@[#6X4;r7:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],597.4685092773437,109.36900514147614,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],495.1297883911133,109.26580098311724,2
[#7X3;r6:1]~[#6X3;r5:2]~;@[#8X2;r5:3],468.9143495483399,106.76032367101648,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r3:2]~;@[#6X4;r3:3],353.928215637207,110.44002661465832,2
[#15X4;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],252.12537503051757,96.2194976306109,2
[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~;@[#8X2;r6:3],526.2220170898438,94.8501471548609,2
[#15X4;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],313.8288888549805,107.53212821703876,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r5:3],41.06725904083252,89.29352871786706,-1
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],252.8364398803711,126.54678063989647,2
[#16X2;r6:1]~;@[#6X4;r6:2]~[#6X3;r6:3],465.00768255615236,105.88947455183985,2
[#6X3;r6:1]~[#6X3;r7:2]~;@[#6X4;r7:3],158.6221109313965,136.14781363164332,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r7:3],341.41946911621096,105.92476613928132,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X4;r6:3],490.5916206054688,106.47885157532026,2
[#6X4;r6:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],728.5772418212891,107.49021134610238,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r7:3],289.8974571533203,125.13025404754919,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#7X2;r7:3],618.1047281494141,129.78291060827016,2
[#16X2;r3:1]~;@[#6X4;r3:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],333.22847320556644,118.47568270147579,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r3:3],564.6388952636719,124.44432546996148,2
[#6X3;r6:1]~;@[#7X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],396.1464521484375,112.12872941524145,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r3:3],286.31785668945315,107.94493119009599,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],331.37658587646484,112.46657789234696,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],279.893645690918,95.428705158696,2
[#6X3;r6:1]~;@[#6X4;r7:2]~[#6X3;r6:3],506.77493371582034,107.94774522803404,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],622.165703125,139.7537983435732,2
[#16X2;r5:1]~;@[#7X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],341.9720283203125,112.95442415381513,2
[#6X3;r6:1]~[#6X4;r3:2]~;@[#8X2;r3:3],597.8124302978516,117.31203703295907,2
[#16X4;r6:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],446.09611236572266,101.62592703794533,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],710.3509599609375,110.33972528669669,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X4;r3:3],277.8372699584961,112.29364433275141,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],122.387107421875,103.70045356436414,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r4:3],449.87030560302736,103.88680161548959,2
[#6X4;r5:1]~;@[#7X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],390.68907611083984,103.65810639151006,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#6X4;r5:3],439.31530755615233,107.91980975432868,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],414.7776248779297,105.46317512498268,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#7X3;r6:3],617.5134802246095,109.26374509617708,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#7X3;r7:3],385.975819519043,119.52318783334563,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],539.2545616455078,105.59165781345979,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],279.41010052490236,156.35999629149018,2
[#6X3;r6:1]~;@[#6X4;r7:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],695.9112568359375,108.390949373087,2
[#7X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],737.5496413574219,118.89154559928119,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r4:2]~;@[#6X3;r4:3],158.7824041748047,121.27502207242718,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X4;r5:3],580.8173563232422,106.71363249785028,2
[#8X2;r6:1]~;@[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],823.8063995361329,107.34909963784993,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#7X3;r5:3],703.0932496337891,108.87890491758188,2
[#6X3;r5:1]~;@[#7X3;r5:2]~[#7X3;r6:3],283.2651187133789,99.2671485288381,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#7X3;r6:3],656.9174953613282,108.43244277229482,2
[#6X3;r6:1]~[#6X4;r7:2]~;@[#7X3;r7:3],660.4244427490235,109.60302791300828,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2]~;@[#6X4;r4:3],256.6431929321289,103.62543076652071,2
[#6X3;r5:1]~;@[#7X3;r6:2]~[#6X3;r6:3],380.9940721435547,112.27803735049793,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#6X3;r5:3],428.8810042724609,111.0150602408817,2
[#7X3;r5:1]~[#6X3;r6:2]~;@[#7X3;r6:3],649.1240803222656,115.242079903095,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],262.5905143737793,119.39428850332915,2
[#6X3;r7:1]~;@[#6X3;r7:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],187.72099267578125,116.89793632395953,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],328.3374464111328,115.1251880456394,2
[#6X3;r3:1]~;@[#6X4;r3:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],325.79209887695316,126.48409316369408,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X4;r6:3],454.9372192382813,108.67287226126844,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~;@[#8X2;r6:3],656.0874116210938,112.33402441112452,2
[#6X4;r3:1]~;@[#6X4;r3:2]~[#6X4;r5:3],454.66256762695315,119.85017630967083,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],313.35041918945313,108.3825209196512,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r5:3],426.8252669677735,106.46469259317082,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r6:3],443.7972617797852,110.33869392813202,2
[#7X3;r6:1]~;@[#15X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],717.7253110351563,118.02484923511993,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],432.1243448486328,118.75886234446453,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:3],182.77193280029297,95.48805950258341,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],475.76458337402346,142.16262847891826,2
[#6X4;r5:1]~;@[#7X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],597.056021118164,120.1585593506969,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r6:3],211.7545408935547,130.17184890036737,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],446.2614332275391,120.4080798214558,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~;@[#8X2;r6:3],555.8771768798829,99.86259759049065,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r3:3],340.80271600341797,105.83389047237429,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#8X2;r4:3],671.0321749267579,110.30587486917011,2
[#6X4;r4:1]~[#6X3;r6:2]~;@[#7X2;r6:3],568.2529708251953,123.40199762148251,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r4:3],479.4013231201172,107.00806829259119,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#7X3;r4:3],498.6717854614258,111.41545959040619,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#8X2;r5:3],846.8522362060547,117.43433840023731,2
[#6X4;r4:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],505.8965848388672,135.86396463011593,2
[#16X4;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],389.69105395507813,103.46465494364779,2
[#16X4;r5:1]~;@[#6X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],258.18739001464843,105.4442213500359,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#8X2;r7:3],350.2104594116211,115.52066965896148,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X3;r5:3],330.31660430908204,114.55516094807764,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X4;r7:3],84.11808113098145,158.09337535943436,2
[#16X4;r5:1]~;@[#7X3;r5:2]~[#6X3;r6:3],409.52113012695315,114.44762644978496,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],100.44630935668945,87.80624136571845,-1
[#6X4;r5:1]~;@[#6X4;r7:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],630.1766943359376,107.04454833294822,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],542.0520242919922,119.29393936404333,2
[#6X3;r5:1]~[#6X3;r6:2]~;@[#8X2;r6:3],531.0064902954102,107.55196991657765,2
[#6X3;r7:1]~[#6X3;r6:2]~;@[#6X4;r6:3],188.0375889892578,160.63923274990822,2
[#6X3;r5:1]~;@[#6X4;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],738.2547847900391,109.17353195761955,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r4:3],234.10888052368165,127.408586588612,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r4:3],587.8828360595703,105.6944248397118,2
[#7X2;r6:1]~;@[#7X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],883.2041198730469,125.2793024356172,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r7:3],321.2493024902344,129.25130332478975,2
[#6X4;r3:1]~[#6X4;r6:2]~;@[#6X4;r6:3],495.0618277587891,107.63505233764168,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],466.5871527709961,107.20048155169962,2
[#16X2;r6:1]~;@[#6X3;r6:2]~[#6X3;r6:3],456.9907858886719,108.1536344503749,2
[#6X3;r5:1]~;@[#7X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],767.427484741211,122.92582415330591,2
[#6X4;r7:1]~;@[#6X3;r7:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],472.23478027343754,138.41849636083572,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;r7:3],710.4517038574219,108.45828137792498,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],428.83417559814455,103.52250664591779,2
[#16X2;r5:1]~;@[#6X4;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],667.7767680664062,110.39660710210455,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],601.0253178710938,107.35161314746449,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],524.3105325317383,105.40836285689333,2
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],308.81796533203124,101.55951027845613,2
[#6X4;r6:1]~;@[#7X3;r6:2]~[#7X3;r5:3],536.0147962646485,106.80718559891194,2
[#6X4;r4:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],442.8562192993164,129.10505531428143,2
[#6X3;r5:1]~[#7X3;r7:2]~;@[#6X4;r7:3],448.9309868774414,114.1892608840509,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r4:3],360.4282399291992,125.88233983743763,2
[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],780.594865234375,110.76642769471489,2
[#6X4;r3:1]~[#6X3;r5:2]~;@[#8X2;r5:3],956.6011558837891,119.48316292480936,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#8X2;r7:3],734.2488422851562,136.2306774866539,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r5:3],477.5388059692383,111.68719866653514,2
[#6X4;r5:1]~[#6X4;r6:2]~;@[#8X2;r6:3],578.245514038086,103.14264567522753,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r5:3],576.7605949707031,107.85339299483948,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:3],685.9231187744141,105.24936971339378,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X4;r7:3],510.1409162597656,104.1717161265275,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X3;r6:3],242.58902035522462,109.39868231341984,2
[#6X3;r6:1]~[#7X3;r5:2]~;@[#8X2;r5:3],311.47870867919926,92.47619196541791,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r5:2]~;@[#8X2;r5:3],651.5647257080078,126.80183356388308,2
[#15X4;r6:1]~[#6X3;r6:2]~;@[#6X3;r6:3],205.06332345581055,116.97839595238229,2
[#16X2;r5:1]~;@[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],655.326150390625,108.76115928648002,2
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],278.83308953857426,101.93325822983923,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;r5:2]~;@[#8X2;r5:3],576.4663436279297,128.12049720580242,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],320.5125568847656,107.23198921434089,2
[#6X4;r3:1]~;@[#6X4;r3:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],385.53549591064456,120.80274181207749,2
[#16X2;r4:1]~;@[#6X4;r4:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],336.84404907226565,112.33459131682564,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#7X3;r5:3],142.43421710205078,97.01995482020138,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X5;r4:2]~;@[#7X3;r4:3],552.1050266113282,169.96891598630882,3
[#6X4;r7:1]~;@[#6X4;r7:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],748.5967395019532,106.47746504691875,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],198.3510538635254,90.63784655030898,2
[#7X2;r5:1]~;@[#7X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],598.8634738769531,106.61007316965454,2
[#6X3;r5:1]~;@[#6X3;r7:2]~[#6X3;r6:3],0.0,89.99805590056471,0
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X3;r5:3],431.7162299194336,106.98785776283712,2
[#6X3;r6:1]~;@[#7X3;r7:2]~[#6X3;r6:3],227.79481427001954,108.68597256409652,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r4:2]~;@[#6X3;r4:3],531.5054215698242,137.2222980107347,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X2;r7:3],641.3646296386719,108.19477950993506,2
[#6X4;r6:1]~;@[#7X3;r6:2]~[#6X4;r7:3],417.1868276977539,107.31036563506679,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#7X3;r7:3],556.2872390136719,141.8763615904247,2
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],444.21457006835936,147.58025256630236,2
[#6X3;r4:1]~;@[#7X3;r4:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],197.79491946411133,110.63672240237635,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r7:3],712.22998046875,126.05726098208164,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X3;r4:3],437.8693006591797,115.24244873331018,2
[#6X4;r3:1]~[#6X4;r6:2]~;@[#7X3;r6:3],695.8262182617187,106.96245628931385,2
[#6X3;r6:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],544.116125,107.47067700507615,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],372.85003259277346,96.46544591243389,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~;@[#7X3;r6:3],691.2938282470703,105.7612992218754,2
[#6X4;r5:1]~;@[#15X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],484.4657149658203,133.37953796103713,2
[#6X4;r3:1]~;@[#6X4;r3:2]~[#6X4;r3:3],792.2102279052734,123.80167297095498,2
[#16X2;r5:1]~;@[#6X4;r5:2]~[#6X3;r5:3],586.8725241699219,109.79238124736855,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r5:2]~;@[#6X4;r5:3],471.0409204101563,125.11461291434985,2
[#6X3;r6:1]~;@[#6X4;r7:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],737.3793726806641,108.7129927924531,2
[#6X4;r3:1]~[#7X3;r6:2]~;@[#6X4;r6:3],430.306421875,109.69266048548636,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],300.05024572753905,118.64634180807774,2
[#7X2;r5:1]~;@[#7X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],600.7822684326172,107.2521655931491,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],499.6716271362305,141.93032008486782,2
[#6X3;r5:1]~;@[#6X4;r7:2]~[#6X3;r6:3],576.9862791748047,109.26181215264195,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r6:3],506.9767088012695,104.39051440639969,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X4;r7:3],126.21144117736817,97.89268224139977,2
[#6X3;r5:1]~[#6X4;r6:2]~;@[#7X2;r6:3],498.0834743041992,108.95105903597388,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],699.1959036865235,136.25663220549995,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r5:2]~;@[#6X3;r5:3],429.4532908935547,111.65847772107524,2
[#6X3;r5:1]~;@[#6X3;r7:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],387.0642111206055,126.61110736149965,2
[#7X3;r7:1]~;@[#16X4;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],474.5334712524414,134.899938070282,2
[#6X3;r5:1]~[#6X3;r7:2]~;@[#6X4;r7:3],161.02879196166992,146.77467273483435,2
[#15X4;r6:1]~;@[#7X3;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],202.5535523071289,114.27684439977797,2
