simple_id,param_id,smirks,equilibrium_value
a1269,specificity=4 index=946 count=304,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r3:3],N/A
a1270,specificity=4 index=947 count=300,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1271,specificity=4 index=948 count=285,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r5:3],N/A
a1272,specificity=4 index=949 count=283,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r6:3],N/A
a1273,specificity=4 index=950 count=280,[#6X4;r3:1]~;@[#6X4;r3:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1274,specificity=4 index=951 count=280,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1275,specificity=4 index=952 count=277,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1276,specificity=4 index=953 count=275,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1277,specificity=4 index=954 count=270,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1278,specificity=4 index=955 count=270,[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1279,specificity=4 index=956 count=268,[#6X3;r6:1]~;@[#7X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1280,specificity=4 index=957 count=267,[#6X3;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1281,specificity=4 index=958 count=264,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1282,specificity=4 index=959 count=259,[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;r5:3],N/A
a1283,specificity=4 index=960 count=258,[#6X4;r5:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1284,specificity=4 index=961 count=253,[#6X3;r6:1]~[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1285,specificity=4 index=962 count=251,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1286,specificity=4 index=963 count=249,[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X3;r6:3],N/A
a1287,specificity=4 index=964 count=248,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1288,specificity=4 index=965 count=245,[#6X4;r6:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1289,specificity=4 index=966 count=240,[#6X3;r5:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1290,specificity=4 index=967 count=237,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#8X2;r7:3],N/A
a1291,specificity=4 index=968 count=235,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r5:3],N/A
a1292,specificity=4 index=969 count=234,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1293,specificity=4 index=970 count=229,[#6X3;r5:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1294,specificity=4 index=971 count=229,[#6X3;r5:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1295,specificity=4 index=972 count=226,[#16X4;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1296,specificity=4 index=973 count=225,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1297,specificity=4 index=974 count=222,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1298,specificity=4 index=975 count=218,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1299,specificity=4 index=976 count=213,[#16X4;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1300,specificity=4 index=977 count=211,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r3:3],N/A
a1301,specificity=4 index=978 count=210,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1302,specificity=4 index=979 count=210,[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X3;r5:3],N/A
a1303,specificity=4 index=980 count=209,[#6X3;r5:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1304,specificity=4 index=981 count=209,[#7X3;r7:1]~;@[#6X3;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1305,specificity=4 index=982 count=205,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r6:3],N/A
a1306,specificity=4 index=983 count=203,[#7X3;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1307,specificity=4 index=984 count=202,[#6X4;r4:1]~;@[#6X4;r4:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1308,specificity=4 index=985 count=195,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1309,specificity=4 index=986 count=193,[#7X2;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1310,specificity=4 index=987 count=193,[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;r6:3],N/A
a1311,specificity=4 index=988 count=192,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1312,specificity=4 index=989 count=191,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#8X2;r4:3],N/A
a1313,specificity=4 index=990 count=190,[#6X4;r4:1]~;@[#6X4;r4:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1314,specificity=4 index=991 count=190,[#7X3;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1315,specificity=4 index=992 count=189,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X2;r6:3],N/A
a1316,specificity=4 index=993 count=188,[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X3;r6:3],N/A
a1317,specificity=4 index=994 count=184,[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1318,specificity=4 index=995 count=183,[#6X3;r6:1]~[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1319,specificity=4 index=996 count=183,[#7X3;r6:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1320,specificity=4 index=997 count=183,[#16X2;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1321,specificity=4 index=998 count=179,[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;r5:3],N/A
a1322,specificity=4 index=999 count=177,[#6X4;r5:1]~;@[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1323,specificity=4 index=1000 count=177,[#6X3;r5:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1324,specificity=4 index=1001 count=177,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X4;r7:3],N/A
a1325,specificity=4 index=1002 count=175,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#16X2;r5:3],N/A
a1326,specificity=4 index=1003 count=173,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1327,specificity=4 index=1004 count=173,[#6X3;r5:1]~;@[#6X3;r6:2]~[#6X3;r6:3],N/A
a1328,specificity=4 index=1005 count=173,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r6:3],N/A
a1329,specificity=4 index=1006 count=172,[#6X4;r4:1]~;@[#6X4;r4:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1330,specificity=4 index=1007 count=172,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1331,specificity=4 index=1008 count=171,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1332,specificity=4 index=1009 count=170,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X3;r4:3],N/A
a1333,specificity=4 index=1010 count=167,[#6X3;r6:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1334,specificity=4 index=1011 count=166,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r5:3],N/A
a1335,specificity=4 index=1012 count=161,[#6X3;r5:1]~;@[#7X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1336,specificity=4 index=1013 count=161,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r5:3],N/A
a1337,specificity=4 index=1014 count=161,[#6X4;r5:1]~;@[#6X4;r5:2]~[#7X3;r5:3],N/A
a1338,specificity=4 index=1015 count=160,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1339,specificity=4 index=1016 count=154,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X3;r6:3],N/A
a1340,specificity=4 index=1017 count=153,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1341,specificity=4 index=1018 count=153,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a1342,specificity=4 index=1019 count=153,[#6X4;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1343,specificity=4 index=1020 count=152,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X3;r5:3],N/A
a1344,specificity=4 index=1021 count=151,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X3;r7:3],N/A
a1345,specificity=4 index=1022 count=151,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a1346,specificity=4 index=1023 count=150,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r6:2]~;@[#6X4;r6:3],N/A
a1347,specificity=4 index=1024 count=150,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a1348,specificity=4 index=1025 count=145,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1349,specificity=4 index=1026 count=143,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X3;r7:3],N/A
a1350,specificity=4 index=1027 count=140,[#7X3;r5:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1351,specificity=4 index=1028 count=138,[#6X3;r6:1]~;@[#7X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1352,specificity=4 index=1029 count=136,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X4;r5:3],N/A
a1353,specificity=4 index=1030 count=135,[#6X4;r7:1]~;@[#6X3;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1354,specificity=4 index=1031 count=133,[#6X3;r5:1]~;@[#7X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1355,specificity=4 index=1032 count=133,[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1356,specificity=4 index=1033 count=132,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r5:3],N/A
a1357,specificity=4 index=1034 count=131,[#6X4;r6:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1358,specificity=4 index=1035 count=126,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1359,specificity=4 index=1036 count=125,[#16X2;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1360,specificity=4 index=1037 count=124,[#16X2;r5:1]~;@[#6X3;r5:2]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1361,specificity=4 index=1038 count=122,[#16X2;r5:1]~;@[#6X3;r5:2]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1362,specificity=4 index=1039 count=122,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a1363,specificity=4 index=1040 count=121,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a1364,specificity=4 index=1041 count=120,[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X3;r5:3],N/A
a1365,specificity=4 index=1042 count=119,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#7X2;r6:3],N/A
a1366,specificity=4 index=1043 count=118,[#6X4;r6:1]~;@[#6X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1367,specificity=4 index=1044 count=116,[#6X3;r6:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1368,specificity=4 index=1045 count=114,[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;r6:3],N/A
a1369,specificity=4 index=1046 count=114,[#7X2;r5:1]~;@[#6X3;r5:2]~[#7X3;r5:3],N/A
a1370,specificity=4 index=1047 count=113,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2]~;@[#6X4;r4:3],N/A
a1371,specificity=4 index=1048 count=112,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X4;r7:3],N/A
a1372,specificity=4 index=1049 count=111,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#16X2;r5:3],N/A
a1373,specificity=4 index=1050 count=111,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r4:3],N/A
a1374,specificity=4 index=1051 count=111,[#6X3;r6:1]~[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a1375,specificity=4 index=1052 count=110,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a1376,specificity=4 index=1053 count=109,[#6X3;r6:1]~[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1377,specificity=4 index=1054 count=109,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1378,specificity=4 index=1055 count=107,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1379,specificity=4 index=1056 count=107,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r4:3],N/A
a1380,specificity=4 index=1057 count=105,[#6X3;r6:1]~[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1381,specificity=4 index=1058 count=103,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1382,specificity=4 index=1059 count=101,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X2;r7:3],N/A
a1383,specificity=4 index=1060 count=101,[#6X4;r4:1]~;@[#6X3;r4:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1384,specificity=4 index=1061 count=101,[#7X2;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1385,specificity=4 index=1062 count=101,[#7X2;r5:1]~;@[#6X3;r5:2]~[#7X3;r6:3],N/A
a1386,specificity=4 index=1063 count=101,[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1387,specificity=4 index=1064 count=101,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1388,specificity=4 index=1065 count=101,[#6X3;r6:1]~[#7X3;r4:2]~;@[#6X4;r4:3],N/A
a1389,specificity=4 index=1066 count=100,[#6X3;r6:1]~;@[#6X4;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1390,specificity=4 index=1067 count=100,[#6X3;r6:1]~;@[#6X3;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1391,specificity=4 index=1068 count=99,[#6X3;r6:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1392,specificity=4 index=1069 count=98,[#6X3;r6:1]~[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1393,specificity=4 index=1070 count=98,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a1394,specificity=4 index=1071 count=98,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1395,specificity=4 index=1072 count=98,[#6X4;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1396,specificity=4 index=1073 count=97,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#7X2;r6:3],N/A
a1397,specificity=4 index=1074 count=97,[#6X3;r5:1]~;@[#7X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1398,specificity=4 index=1075 count=97,[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1399,specificity=4 index=1076 count=97,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1400,specificity=4 index=1077 count=96,[#6X3;r5:1]~;@[#6X4;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1401,specificity=4 index=1078 count=96,[#6X3;r5:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1402,specificity=4 index=1079 count=94,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1403,specificity=4 index=1080 count=93,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a1404,specificity=4 index=1081 count=93,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a1405,specificity=4 index=1082 count=91,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r3:3],N/A
a1406,specificity=4 index=1083 count=91,[#16X2;r7:1]~;@[#6X4;r7:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1407,specificity=4 index=1084 count=91,[#16X2;r6:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1408,specificity=4 index=1085 count=91,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1409,specificity=4 index=1086 count=90,[#6X4;r6:1]~;@[#7X3;r6:2]~[#6X4;r6:3],N/A
a1410,specificity=4 index=1087 count=90,[#6X3;r6:1]~[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a1411,specificity=4 index=1088 count=89,[#6X4;r5:1]~;@[#6X4;r5:2]~[#7X3;r6:3],N/A
a1412,specificity=4 index=1089 count=88,[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X4;r5:3],N/A
a1413,specificity=4 index=1090 count=88,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r7:3],N/A
a1414,specificity=4 index=1091 count=87,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1415,specificity=4 index=1092 count=87,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r5:3],N/A
a1416,specificity=4 index=1093 count=87,[#6X3;r6:1]~;@[#7X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1417,specificity=4 index=1094 count=87,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X2;r6:3],N/A
a1418,specificity=4 index=1095 count=84,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a1419,specificity=4 index=1096 count=84,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r5:3],N/A
a1420,specificity=4 index=1097 count=82,[#7X3;r4:1]~;@[#6X3;r4:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1421,specificity=4 index=1098 count=82,[#7X2;r6:1]~;@[#6X3;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1422,specificity=4 index=1099 count=81,[#6X3;r5:1]~;@[#6X3;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1423,specificity=4 index=1100 count=81,[#6X4;r3:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1424,specificity=4 index=1101 count=80,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a1425,specificity=4 index=1102 count=79,[#6X4;r5:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1426,specificity=4 index=1103 count=78,[#6X3;r7:1]~;@[#7X3;r7:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1427,specificity=4 index=1104 count=78,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a1428,specificity=4 index=1105 count=78,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a1429,specificity=4 index=1106 count=77,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a1430,specificity=4 index=1107 count=77,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1431,specificity=4 index=1108 count=77,[#6X3;r5:1]~[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1432,specificity=4 index=1109 count=76,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1433,specificity=4 index=1110 count=76,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r6:3],N/A
a1434,specificity=4 index=1111 count=75,[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X3;r6:3],N/A
a1435,specificity=4 index=1112 count=75,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r5:2]~;@[#6X4;r5:3],N/A
a1436,specificity=4 index=1113 count=74,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r4:3],N/A
a1437,specificity=4 index=1114 count=74,[#6X4;r5:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1438,specificity=4 index=1115 count=74,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a1439,specificity=4 index=1116 count=73,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1440,specificity=4 index=1117 count=73,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a1441,specificity=4 index=1118 count=73,[#6X3;r5:1]~[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1442,specificity=4 index=1119 count=72,[#6X4;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1443,specificity=4 index=1120 count=72,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1444,specificity=4 index=1121 count=71,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1445,specificity=4 index=1122 count=71,[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X3;r5:3],N/A
a1446,specificity=4 index=1123 count=70,[#6X4;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1447,specificity=4 index=1124 count=70,[#8X2;r5:1]~;@[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1448,specificity=4 index=1125 count=69,[#6X4;r6:1]~;@[#7X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1449,specificity=4 index=1126 count=69,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X3;r6:3],N/A
a1450,specificity=4 index=1127 count=69,[#6X3;r5:1]~;@[#7X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1451,specificity=4 index=1128 count=68,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r7:3],N/A
a1452,specificity=4 index=1129 count=68,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r6:3],N/A
